ID_POSTULANTE,EDAD,SEXO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,ESTADO_CONADIS,DOC_ID
A4F1CFBD35474B9D67ECF69BDBA7ABFA,30,M,LIMA,LIMA,CHORRILLOS,150108,1,45abecebfb3a48a580f70c4e9d89d41a
B5C4E08BEB1995BF6D1478DC875C35ED,40,M,LIMA,LIMA,ATE,150103,1,f939ec946327413ea92f29a5de3d1bff
336549D8741963077AE1201F2E4FF2D1,33,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,136075e0dfb6468ca73ca711336aa358
41B539360F36D6D28F08304293ACE5B4,60,F,ICA,ICA,ICA,110101,1,03d545202a58485e915df07fd8cf3681
DF7F4B1DCEA28851C9DF35E5649593DA,24,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,026dba8083f54d83a59dfe85c9032fee
A0ED7FB5C5554CF37E860DCC5741943A,19,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,07e387a588a94a8ea91e42f78e20cff1
8E8048242B00596581750EE8026765CD,35,M,JUNIN,HUANCAYO,EL TAMBO,120114,1,0c8bdeb5fc4f4521bcb8147d4efa16c8
1B45186957F85C8C1043AED12331BBBF,39,M,ICA,ICA,ICA,110101,1,0d863465df0742a9bcdb25ad3efebf33
C843F8F706F9FBEB2BD8E79B35F2DC15,34,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,0308d955e89c4cbabd59120e2cfa82a2
D3C2036542740B5DCD0232E78BAF0FC4,44,M,CUSCO,CUSCO,CUSCO,080101,1,05a5d63ca8ac45b1a1d03fb4a05c7bfe
EB16675065C3173C8076A6FF9F43875C,29,M,LIMA,LIMA,VILLA EL SALVADOR,150142,1,0b9a2b37401b4ae58d6bbd0e093f3833
8489EEFF3ECC0648730521337208226E,60,F,LIMA,LIMA,ATE,150103,1,0f38b573c6514b6bb391f79c666cde5d
60D255DAD256B119B708986478F46030,19,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,0ff1fb4f68da4e639e579f907376073e
627C28683CF47DDB26948E540451D301,34,M,LIMA,LIMA,SANTA ANITA,150137,1,0d675c1c9f83483685fec7525bf97505
2C54D90FB261C23D3459342ABA2A59B8,20,M,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,1,031aec9fec0a45d184bf2127bb2e9783
C542FC4EDB68614744E30471CBAE52C8,23,F,LIMA,LIMA,ATE,150103,1,0d4fe38381cb4ccbb48a17699dcc8867
3F8D6EC940D3F5900439890DDCAC4CA9,36,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,041d3cb66964456eba5a9aaf1d99a1df
7A8EEAC5299B8F548B09C9DE09BE9340,34,F,LIMA,LIMA,LOS OLIVOS,150117,1,0dd47bef910644e4a6bdef58721acedc
AA688DADDFC3685451340689C1DE268F,31,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,05848726259a4c789f20037d91648ecf
2F8FC0D72BA5E6218C411C60DC5606B3,23,M,CALLAO,CALLAO,CALLAO,070101,1,0bcfc561688e4e10a900342a56754ff0
4ED27485439F52B784CC1D2F01C3CE88,22,F,CAJAMARCA,CHOTA,CHOTA,060401,1,059b91cf7d85441db5aee28a3ae3fb61
E51925925218E70EE0AD33AC2802CFF5,35,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,0347b7a511f040aea68c84d9e590df55
5FCC1E5C5AFD8E270367D607BE0AC6D7,45,M,CALLAO,CALLAO,LA PERLA,070104,1,057c1afaac6a4abdab892ea122b319c5
200895FA4B3CAA5A7668CDF746D8F9FB,39,M,LORETO,MAYNAS,IQUITOS,160101,1,19fba65f12de4a35b02bb93cfc34fec1
57E323C4B6EBCD00CD7028D21E0E124B,32,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,0daba0d8c503462681eaf5c2f83992f7
399CE372056A542FDD53E6D199F85589,45,F,LIMA,LIMA,SURQUILLO,150141,1,1003c74f1118421ebd1407c497a6b8c9
619E262060D26BAD3E72CBA0684B6C24,26,F,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,1aac0232d87046bd950016f794ace096
8A04A7CFAD7532E69C04422197937AA1,27,F,LIMA,LIMA,LIMA,150101,1,1bd824b9d8cc4c70ad2994f49683ba8b
678C3C6048FDDAAAE1749277B04B308E,28,M,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,1977c880ebac499880fb3c060126f4c8
99052F8F485A9F654F47F213DBA3FA85,20,M,LAMBAYEQUE,CHICLAYO,CAYALTI,140116,1,1bedbb8c21c64e1397519aad2e00ac54
B5F0F093D9F995B0B6F8D1F7EC932F31,38,M,CALLAO,CALLAO,CALLAO,070101,1,1af7fa710d1e44dbafe7fd927ec8d0ff
3CE5A5B7DD03DDF5EB5E9403109D04BB,52,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,1a220d95e14f42d9aa85a7f6bc0f2c42
D46FF2D437503067077E8D869DCA1BE9,34,M,LIMA,LIMA,CARABAYLLO,150106,1,1c1a45a0ee60484389dbbe1bc14580dc
783666563ECBC1B26DF28329D1AAB7B0,39,F,LIMA,LIMA,EL AGUSTINO,150111,1,19795cfacd674004abea063fb767564f
B3DBF8B01D11EEAD97A38D0153646DAA,44,M,LIMA,LIMA,SANTA ANITA,150137,1,1b1856a8ae61419a92bc19231cd8a863
133602EBA4A9B45C15249ABEE61AE49D,30,F,LIMA,LIMA,LIMA,150101,1,161f9ad6db8d426a87da263f55a4ed3a
A06E1F6CA8742872C32379302ACC8F19,27,M,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,010101,1,17e32e125ce64750b8600e1345606a7b
A600E088C95FA98DBFABA343740DDE58,21,M,LIMA,LIMA,RIMAC,150128,1,17744682b1e14b44be3c1fdda6d2dcfc
4DFDC54E2799302553DDFFA4B006D9DD,51,M,JUNIN,HUANCAYO,HUANCAYO,120101,1,0d664045465b4446822104bc9232587c
7461FE0055D4BAE91DE82F5E0D30979A,34,F,ICA,ICA,ICA,110101,1,18af00a4089942a490c8cb95e0bebe49
F42DC93FD7D02985CF9E8A395AC2235A,21,F,CUSCO,QUISPICANCHI,CCATCA,081205,1,16e1c319c79342a48792ebbe5e73f9db
A7B2D190A38DE7AA0AF4E16A76FCA739,45,M,LIMA,LIMA,LA VICTORIA,150115,1,11b66e1726b642d9b5831befd1f80c05
0E23B4269DA72733F6D5975F8E33DAF2,35,M,LIMA,LIMA,RIMAC,150128,1,191d5e8d502d409590035d6ad436a86d
6F3DAADCDAF8C2D79DBE524CF49F678E,47,M,LIMA,LIMA,EL AGUSTINO,150111,1,15d2203fa239466c8ca91356eea56ee8
4BCAB2398A6CA1E69A398E631348ECB0,19,M,ICA,ICA,ICA,110101,1,171c8ba0d37944c0a598bc2121f5ed21
33913D14AE92C41583CF4A2CFA0625DE,30,F,LIMA,LIMA,SANTA ANITA,150137,1,01a4dfa234b0407d9220ed87a472a6ef
B7AC8E5C0755F7037E23737E9C4A507D,24,F,LIMA,LIMA,LOS OLIVOS,150117,1,0d9928bcbae54cc5a340ccffb74c437b
852BBE2FD2414567B1371FB794FD5109,77,M,LIMA,LIMA,LA VICTORIA,150115,1,24cab64f4ae5444189e2341728973de8
337C921C40FC62FAE1B3CFE661EE2E34,30,M,ICA,ICA,ICA,110101,1,236f724047764f2b8db5ccc5fd785126
C9527AA51B85FA4F1E2E7CF57E340E7F,51,M,LIMA,LIMA,EL AGUSTINO,150111,1,24273012689a480cbdbc7a20602a6b7e
F15B08D395B3EDA02A5CB366BF2977FC,56,M,CALLAO,CALLAO,CALLAO,070101,1,0e80f54a187e4973b867478dd6209e65
77D6EA2B2E1490409CBF90BC760F38B0,32,M,CUSCO,CANCHIS,SICUANI,080601,1,22a54cf3f0a3494fb46b79d1a6db1309
76BED4DBDC38AF5C720E79603751B367,39,M,TACNA,TACNA,TACNA,230101,1,239c8d5c1dc340618da39660c6f27a13
D98B5DD355F287EE89470E088BDFADA8,42,F,LIMA,LIMA,RIMAC,150128,1,0a7701e292c54d63a22e3c77b3062f72
45811B044BE84C4952EDBAA437460B53,30,M,LIMA,LIMA,SANTA ANITA,150137,1,23102cb566a6447aade60dc8b631c45b
B7A973498BBC99607D40E58CAC485665,20,F,LIMA,LIMA,SAN ISIDRO,150131,1,1ede4d526dfd49beb62fe793d5b4b212
C9E19500B1BC62F560120C230172554E,40,M,LIMA,LIMA,LA MOLINA,150114,1,1f964430da4d4f32a2004c7a0c55c749
9251654A198FB6D4932DB431D93B3BAD,47,F,LIMA,LIMA,SANTA ANITA,150137,1,21ab3f3d58ea4ff6ae330d07dfeceab3
A9315EB541BBC1FCCFD7EFFD961DB1A1,27,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,1fd3e32f00574e5aa2708bb50a111162
2B85102FDCCAD7C8B63C3A8526330178,28,F,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,10f605238f184dca8c8328b13530dfa9
14055F7D1208E79CBEF62D205970163A,67,M,LIMA,LIMA,LINCE,150116,1,212cdf23182a4a6b8fcf7efc28696d30
C05411A0A78BCBC6ED65CD402CACA430,45,F,LIMA,LIMA,LIMA,150101,1,1f337d68bec54c3bb92fe55c6b3429ce
020EC5C408348A33199735D51C651AE6,49,M,TACNA,TACNA,CIUDAD NUEVA,230104,1,214fd0cb203944288c133a95a68106f5
883BDED20F3BA712CBC44A147A21DFC4,23,M,LIMA,LIMA,LURIN,150119,1,05f46ffb43184c979459b75c37b36dd9
E4225C86B507F8E4EE40871040EC4A43,30,F,LIMA,LIMA,LOS OLIVOS,150117,1,103d132fead347caae6d4663b17e8abb
C2FA719D7D8A9990B754AB5BB64E8A95,34,F,TUMBES,TUMBES,TUMBES,240101,1,1eb15e6ba00d4a88ad30f2416387ce93
0A1214F333E69638E8C84F7BF4E7DC08,26,F,LIMA,LIMA,VILLA EL SALVADOR,150142,1,20e632782bd34d7eb0665e068aa5103e
E501F44A4E448242A7F38F1C15418049,24,M,SAN MARTIN,TOCACHE,TOCACHE,221001,1,2964ec18b1784d4a882a7bf5ebcf1053
DE494192D8D4E04D97B12BBD3B6A1A2B,65,M,TACNA,TACNA,TACNA,230101,1,296bc907cf0f46efa4619174402526ff
DC39B830535BD4713C5704BA200A56D9,42,F,LIMA,LIMA,MAGDALENA DEL MAR,150120,1,2855203d76ea43b9ae431e0bce92d8a2
F327BFAD5C7A03F6CD5930DE80C9CD9F,59,M,LIMA,LIMA,JESUS MARIA,150113,1,27e0c99999a340b7913bba832a56add2
C5EFFD5E338B16A2CADC7BB1A8363BE6,25,F,LIMA,LIMA,RIMAC,150128,1,27f0350157ed4159b499f58bb1d0d5f2
968694FAE6B45AE70948E3EAA2F65C67,25,F,LIMA,LIMA,LOS OLIVOS,150117,1,29ed4644819348eca28c6f8d2da92da3
CCA88B95E65727E0EAB2D7CF05B64BA6,23,M,LIMA,LIMA,LURIGANCHO,150118,1,070123baca934cfea82ed140d927fdd0
179750CE3F9E345207D8797143FDDC82,75,M,LIMA,LIMA,LIMA,150101,1,29f6af8475144a89ab7f142a8b9f3dab
180042A25A7B63EA177921C45A6D99FC,38,M,CALLAO,CALLAO,VENTANILLA,070106,1,222ca3c1691c4c35be88e721fae8b39d
40E5A9711DD7B8494C57229831335B86,43,M,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,2515bce0e15f4265aa5e491003d326d1
A9B532A85370804E3B8F2E8D11A384EF,41,M,LIMA,LIMA,SANTA ANITA,150137,1,033fa06e9279464886ced59c93ffee4f
C0A76162B3E89D40CEDEEF897D8C13FC,53,M,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,11c526e64bf5416bab71d73c1fc90d90
03831CEF3A969D82104A7C1B926BFC00,18,M,TUMBES,TUMBES,TUMBES,240101,1,25422e6211154526a19493f4c9f82ac5
376DF014C5F73F3C794102E3371D44BB,25,F,CALLAO,CALLAO,VENTANILLA,070106,1,19b1355005d74fa49fb51f25b8a4f7f8
38193D5607BCD7CC5366D2F66820ECAC,31,M,HUANUCO,HUANUCO,PILLCO MARCA,100111,1,2742e44b9bd14c6a9d9813d8a944bb80
1177DBC28411A258BC8DE4416A3FF803,27,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,1bf6737fb9c9441fb337766ca733a403
B93053A965760CEC4C734BD715AC04DE,25,F,ICA,ICA,LA TINGUIÑA,110102,1,2fce6234d7db4d34abc6174a02ca3af5
0DD7521C97CE0970E7DAF4A4387966BD,22,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,2f489729ecc34d16a1f524304b82d3d9
35B245A303E41D91DCE985EB8C35B631,53,M,LIMA,LIMA,LIMA,150101,1,2b67b45d913141ec8500f3455ff2cfae
36A60C3A056FB11DDFCAEE98356C377F,33,M,LIMA,LIMA,SAN LUIS,150134,1,09e30568484342e491246c45d59f6f81
975442BAE71461C51A0FFAD9D1AB1FBB,60,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,2d283bb60e494408ad0a8fa5f2442e59
4A6D80906B20F9EFF7F7A32F39FFB45B,47,M,LIMA,LIMA,SAN MIGUEL,150136,1,2d71a94fc3854fb09dc76cfd7253d620
82008CC152273F0B5DC32F7682D31342,21,F,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,2f9caae044c74e98bd7e0c2f51ab076c
FE062370F466ABA571BECC985A87A406,38,M,HUANCAVELICA,TAYACAJA,HUARIBAMBA,090709,1,2e5a82a683ac4c639a76bad7850e7d3f
558F0526F4AEA92D063AA2FCF2477172,37,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,2f1acd5e047840e1b47f321fb7d956c9
6483E414EF536F2CF69079CC39A6E7BC,38,M,LIMA,LIMA,PUENTE PIEDRA,150125,1,2fb6f80719cd4da8a7f8f2062d1da537
5799FDC356EE84B23A9E73F3649A76A4,34,M,LIMA,LIMA,SAN MIGUEL,150136,1,2bc275bcb00a49e087112f09e409727e
F1A86D22DC86A45E74970F479A0B2A31,49,M,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,1,1404f7207ff14608bd37bcd75ea25a96
7F18B71B28BE50F06F679E0A937FA77A,39,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,2b5845a66025418a873c3adf4d8aadbc
84BC3EFBAE7FD4326E9536D96F40CA9F,21,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,2cada4fa69a3401eba91399b1d53beb9
C7A4104F98DDC2757A2F00E3884E015B,28,F,ICA,ICA,ICA,110101,1,24da493db7054528bf161bf272480249
FE89CA7B97450E9A6822A8EF01FFE174,50,F,LIMA,LIMA,VILLA EL SALVADOR,150142,1,2c28352c7c2343fa888a128aa3efab5e
3F77A54125824DA76571932F5027262B,63,M,LIMA,LIMA,INDEPENDENCIA,150112,1,2abf4a8e2d4a42dc93676f550676640a
574AB609DA0D44B314133B893B54D0BD,48,M,LIMA,LIMA,CARABAYLLO,150106,1,2c41a9777b5744d2883454e0cca8da64
CEDBA1D2EC27E4B707F198800E1D5E36,64,M,LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,1,0ae77fe5609e44f19289adae43f49da0
3317C0A5A9429C1D6DF147BC3E9A2620,31,M,LIMA,LIMA,SANTA ANITA,150137,1,2ba704198b9e4709bec934d2c517a43f
E6C0D46DE414B5B06CE624496A9F4B9C,30,M,LIMA,LIMA,SURQUILLO,150141,1,af80c8454cb94168ac8c8a031845a1dc
6D62E1974D441C2815DDC2912074BE78,23,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,3189464624ff43f0af7642bbdb90957b
A20E624D471FF57FD6DDB7F526FE214D,46,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,140f0bd298dd433d9e7953f1c483d198
61B207236734EBDC9498A9C450C06309,51,F,LIMA,LIMA,INDEPENDENCIA,150112,1,21c0bd668f1e4ad2ada98ef0f9460051
6E38511454478819BB6906EDC4D08C90,23,M,ICA,ICA,PARCONA,110106,1,2314e61ace0b418b9db12fade4f12638
3A77EEF0865649360CDB5A82289405EA,62,M,LA LIBERTAD,TRUJILLO,EL PORVENIR,130102,1,012e64ed091e48db8b729e6837f06824
01B17C5928685CDCE208D559A6418C64,34,M,LIMA,HUARAL,CHANCAY,150605,1,dffa57050e344081abd7942001773f60
9A5AAAF68D4CF5E3906BC6DFF2F169FA,39,M,LIMA,LIMA,CHORRILLOS,150108,1,2525199e7c0d413aafea664f616f9a23
A12806F1FCEE3A9A7CA12DDA90A9BB67,36,M,CUSCO,CUSCO,SANTIAGO,080106,1,2386c89883e54268887a9414ac5fdee3
9C05F3A72CA66BD0BBDD1C10E8EE6E38,33,M,LIMA,LIMA,CARABAYLLO,150106,1,322f7acb980a469eaa5d5dbb81acca0e
DFC805313E86AFCBDE552C65AA463F5E,43,M,CALLAO,CALLAO,VENTANILLA,070106,1,24ff03b40c4a4e8d81b1f960fdd9d31b
7539132B5726455A467B099C41759C4F,43,F,LIMA,LIMA,LIMA,150101,1,323d6ecec1b741ffa52deba61f181f8c
A520EE33512F6AEC5559A21E9DBA3155,63,M,LIMA,LIMA,RIMAC,150128,1,d71e8bac6e404f3cadb1dd3d57e22a25
41C7485C4B65A364BD9AB349BBEC6013,50,F,LIMA,LIMA,COMAS,150110,1,31599e6f1cdd410ea5f467880ec3cf9c
D56704942C9DCAC51A2D88152EC9151F,20,F,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,230110,1,6f2cb2a9da0e498288f8801d5e727d3c
E2760881F6973C70E1C3452C4769E0B3,44,M,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,cc41b50d66f4418e8b844c1f94686d76
42A081A01016AD74D0BDACAE5AB5DEF6,46,F,LIMA,LIMA,LURIGANCHO,150118,1,9224fdca7ac8423db4b75be9a1023518
48D531ABD03303734DE0D52A7DED194E,40,M,LIMA,LIMA,VILLA EL SALVADOR,150142,1,eff306afb2954eed8931f2b639551f1b
738D771300CDE1E8D0AF904EF311F5A4,59,F,ICA,ICA,PARCONA,110106,1,dbff911661a9473dbcb815aff731d445
4E5319B35C25F69AA045D67FF158BE27,35,M,LIMA,LIMA,PUENTE PIEDRA,150125,1,70efe9f55b3b44f6adec31cc62b2d393
2FC508993B7E2143BA1E414F899B648E,27,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,8ca0ac1b789f4a84a9e72170c23940c8
195E8AF074D19D0CCE24034DA82421E0,44,M,LIMA,LIMA,SANTIAGO DE SURCO,150140,1,be6bf5947dbd4e11b57c664bb01d0c32
50CC8FD5A49D931F4F3F74AB4807904E,26,M,LIMA,LIMA,PACHACAMAC,150123,1,e34ed2a0704e4c07ad9ed3eee4586017
A2C01E6B0130C27CC17887A9822C1BD6,57,M,CALLAO,CALLAO,LA PERLA,070104,1,3ef2d3dfbadd4abf99e4afed706668db
ADC9A2CB065F03BEBF05D52F83226B4B,52,F,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,3874cf408564415aafede732ac0e97d8
6AEE862EF88570B6814218C40AAB5E34,47,F,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,bfdf4f31cd294f0cb3d75d1e8ad9db76
A01917FD99A40BBB10D9747F61C37B2A,27,M,LIMA,CAÑETE,SAN LUIS,150514,1,50caa6f536674ccd94dd37fdd790fa2b
3E408D060B89382C3EA7AFE7F72BDE49,26,F,LIMA,LIMA,ATE,150103,1,a6f1ef10be224d5eacba562d1640f539
695150DD6E879823C16398187FEB480D,21,F,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,fea204d7567748b5bc263e7a33bc96b2
B271BCA469CB354CB138AF93E845B3B0,55,M,LIMA,LIMA,LOS OLIVOS,150117,1,3fb51ede8e4b4fc8941fbd3112a6fd2f
BF87DCE83B1E1EE67729DCDEBE4FBB35,24,M,LIMA,LIMA,VILLA EL SALVADOR,150142,1,84780b8748e64ddb8ec24b62ebd0a0b1
9EBD2DA74EF0B31CE48E54A5B54F669C,26,M,LIMA,LIMA,COMAS,150110,1,bfdb416a3fa0425ba2c2fba0117bae3c
6DD607E4CCF6989753B9D32697BDA1D9,48,M,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,150501,1,a77bca2ef5c746faba19b1c270587759
1EFC98435A22C2F62CE6855AFE6B5DCD,41,M,CALLAO,CALLAO,CALLAO,070101,1,fef30d9d103e46c6a79de78d7d0b90e4
1D3CE47AFDD33DD0B1E998F01E31A673,45,F,LIMA,LIMA,LIMA,150101,1,698391b3528a468292c5f80f571ef93e
C313617E5C369C070EF041AEF9B014D7,50,M,LIMA,LIMA,SAN MIGUEL,150136,1,957ff882c8ac4f24a5e88118e90fef9c
8334F01A6F7EF4D7803122717D71DABD,26,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,ee20c91ffdc242d89aff1d681557b19d
34FA20CEBF4CE7C31309C8CED2CC430A,46,F,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,1,4b98a5b617634180a0cf48d73e6cfaf6
2F66A0BF14820D8A51D1777C2D0AF114,76,F,LIMA,LIMA,LA VICTORIA,150115,1,750072a2df96458497e16307a179d8c0
87075A28302520F565EB116317C69142,27,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,b84d880b7b4f4b4697f004a156bb019d
1FC64578CD6DC9E0E61F63282A2F527B,39,M,CALLAO,CALLAO,CALLAO,070101,1,5ee9efa2f6d94a29861b790c0ee94cc6
75AB787267275F64672E175C14043BCE,30,F,LIMA,HUAURA,HUALMAY,150805,1,7bcfd03672d2470794c6dfe034a7de4f
FC0AC905F1C4A7F99B8FBBCB861BEE91,43,M,LIMA,LIMA,VILLA EL SALVADOR,150142,1,f473f6b01e774b50a37b57680cec14e7
011A6175D9D84A0B84C7C60E281B8E92,20,F,CUSCO,CUSCO,CUSCO,080101,1,3524050b64074fda92e1e863a1e12b65
0084E375461629F8B61B47E7D839E0E6,26,F,LIMA,LIMA,LINCE,150116,1,a570028e9f4248c8a0af458f16706c05
D226A7B756280A3D7DCB41C482CEC952,42,M,LIMA,LIMA,SAN MIGUEL,150136,1,909da00a5b5846caad13762225f3a342
D14FF884C12D5908F2F9F2CB5F74992C,41,M,LIMA,LIMA,SANTA ANITA,150137,1,c373be15923f46c8b26d76218d2cc6a5
64588AA215814633B4B492F8BA4F96D2,29,M,LIMA,LIMA,LA VICTORIA,150115,1,573f0193e0b645568ff9873b71e2394a
6E4DC041025E5B41CD3CA3E4C804DE89,28,M,LIMA,LIMA,CARABAYLLO,150106,1,ef8ac910cd9148a0840298c00af752bb
FA803C204496A485C23EF9CD7657B2D9,36,M,AREQUIPA,AREQUIPA,LA JOYA,040108,1,a1c3e1028bfa48449ed347f02f63dadd
0B34B5899AB539AD16694A78057C2A3B,36,F,LIMA,LIMA,LOS OLIVOS,150117,1,64dfa025d1d44bbcb5469f656caa1cf7
942577ECC036FAABE57A91F178EC9389,57,F,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,1,6d5849c2c5004dc88574c11fa82bd122
BCCBB22EE87D867E72AC9F955FAEB2A2,21,M,LIMA,LIMA,VILLA EL SALVADOR,150142,1,f46dba8b2c834955bf975f7f6ae94d3d
E51CA46DB3A70F9B068F96D70058B232,49,M,CALLAO,CALLAO,CALLAO,070101,1,a90220a4343a40af9bd17205dc188028
19998E1BE61D868E4C1C9F44B9332069,24,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,d0f0806b262642788a7c11474a529d16
077EF9A5AA687BED965F37232C1D7EEC,58,M,LIMA,LIMA,JESUS MARIA,150113,1,9b4f4bb338164f8db64ddcfb38c1f78e
42495B2D517C3C6DA31F127FB66FF6E3,25,F,LIMA,LIMA,CHORRILLOS,150108,1,f9d1e80b3c00424e9ec09229a41cee43
57D72FF8D039E743050884AE52F8B4E7,54,F,LORETO,MAYNAS,PUNCHANA,160108,1,b150f8020a074870a6b34481fd78f1f3
13356103F178E06D4A3BD400BA4E5BB8,51,M,CALLAO,CALLAO,CALLAO,070101,1,55ee76f04d1144f18d9b4b0eb0b0e43e
41ACB1DDC3A3E38102DEF1C1B713A9FD,28,M,LIMA,LIMA,VILLA EL SALVADOR,150142,1,a91f1b87dfe54a3caa15f5f8f522a005
5D87B253F44336F7C9643F54D949E0E6,28,M,LIMA,LIMA,PUEBLO LIBRE,150121,1,57fe76f9e36c424eb56c8e9a863a5a1e
112E4C3F0CB53C741BE62279748BF658,34,M,HUANCAVELICA,TAYACAJA,PAZOS,090711,1,8f4b2f38843641a5a317b128e6914f64
B9C27513A000470599B49312E64342FA,65,M,LIMA,LIMA,SAN BARTOLO,150129,1,ace1e9d4aa874ffa9d06927e5828c338
CD430DDC4079E1C2376EE38B95071CFD,25,M,LIMA,LIMA,COMAS,150110,1,53ef94abe3d8434faba3abf3fad6de0a
3340078788899C703AC486297B04ABD3,34,F,UCAYALI,CORONEL PORTILLO,YARINACOCHA,250105,1,47bac447a24a40a39deae7043880a5d9
E8EB30D2787F2363AD105E1A53372796,28,M,LIMA,LIMA,LA VICTORIA,150115,1,f5e912c90843483ab2ca3930d5f2272d
C28FFBADA0E014E48DF1F19DDD5BC87F,23,M,LIMA,CAÑETE,SANTA CRUZ DE FLORES,150515,1,e8f8084fcd1a49f3ba368405e5a41e6b
DCF3DD388585DF8266C08F0EA7C7E478,30,F,CALLAO,CALLAO,LA PERLA,070104,1,a8ecc17969124dd0ac3a7441d16c4a6a
5F5667BCCCBEC3410B4DD732C4A30CC5,31,F,LIMA,LIMA,SURQUILLO,150141,1,fff9075a489549ab9e02c705e5f9f437
8F09B1FB9F25984D9E03FB3A7C1145EB,49,M,LIMA,LIMA,LA VICTORIA,150115,1,46befc137604406e9ea06ddf50002cf5
CA174FD62141FA8359586E48E4FDBAAA,32,M,LIMA,LIMA,COMAS,150110,1,fad7c4b927d343899cd866bc0ddc7068
BE16DD7E24BF11BE0CEEB7AC51D4073C,53,M,LIMA,LIMA,PUENTE PIEDRA,150125,1,e476fbc6dd03436a981609d813a1e9d0
39FD743BBABB16539D25E662C14BBE83,30,M,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,150143,1,b733da1e0d664d758c9f6f7601dce6d2
D1708673696B74298810C9CE5A152073,21,F,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,1,50e68434f2a943a196ec899edecfb3c5
02845C416C83D79556202379F85D0092,49,M,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,42ffb0e93ad346d8b41b376dfe531d8b
3C6B9A6C3466DBA614A249B8FE825C10,41,F,LIMA,LIMA,SANTA ANITA,150137,1,abd483c022924050b6445c7c9873d1fd
8B42E8C40F3AD33F1EA753B513CACEB5,65,F,LIMA,LIMA,SAN MARTIN DE PORRES,150135,1,63c74867c8f44e20b09cc3426640ddc3
CB20FF772970E658BE5EE334900028E1,30,M,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,220101,1,378aa22f59bd4c19b231001b53e5d6a7
1E75612DBE09ED687C51498DB305D2ED,50,M,LIMA,LIMA,BARRANCO,150104,1,4e871cc18cf14ac18fa2856085242d09
DCD991328EFDC05F71C4CC26D747ABB0,45,F,ICA,ICA,PARCONA,110106,1,abe3497cab9143d4bbbc0ea30b03e8f7
48879E774BD6476999F7095386949120,25,M,LIMA,LIMA,COMAS,150110,1,d79195749388419d9c13a83b22cfe273
A7EC7DB4B3BBB3DFC363C7C47C59C13C,65,M,LIMA,LIMA,RIMAC,150128,1,3c3e176bede74c48959fbae3e8fa4909
B219380AE0459F051B3B5AFD0F820652,51,M,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,230110,1,8b8d42210521432eaba716f606040dfc
